i,j,k,lowerX,lowerY,lowerZ,upperX,upperY,upperZ,count
21,21,10,-715.717712,1019.440125,2340.000000,-675.996155,1058.982544,2377.000000,0
21,21,11,-715.717712,1019.440125,2377.000000,-675.996155,1058.982544,2414.000000,0
21,21,12,-715.717712,1019.440125,2414.000000,-675.996155,1058.982544,2451.000000,0
21,22,0,-715.717712,1058.982544,1970.000000,-675.996155,1098.525024,2007.000000,0
21,22,1,-715.717712,1058.982544,2007.000000,-675.996155,1098.525024,2044.000000,0
21,22,2,-715.717712,1058.982544,2044.000000,-675.996155,1098.525024,2081.000000,0
21,22,3,-715.717712,1058.982544,2081.000000,-675.996155,1098.525024,2118.000000,0
21,22,4,-715.717712,1058.982544,2118.000000,-675.996155,1098.525024,2155.000000,1
21,22,5,-715.717712,1058.982544,2155.000000,-675.996155,1098.525024,2192.000000,4
21,22,6,-715.717712,1058.982544,2192.000000,-675.996155,1098.525024,2229.000000,3
21,22,7,-715.717712,1058.982544,2229.000000,-675.996155,1098.525024,2266.000000,1
21,22,8,-715.717712,1058.982544,2266.000000,-675.996155,1098.525024,2303.000000,0
21,22,9,-715.717712,1058.982544,2303.000000,-675.996155,1098.525024,2340.000000,0
21,22,10,-715.717712,1058.982544,2340.000000,-675.996155,1098.525024,2377.000000,0
21,22,11,-715.717712,1058.982544,2377.000000,-675.996155,1098.525024,2414.000000,0
21,22,12,-715.717712,1058.982544,2414.000000,-675.996155,1098.525024,2451.000000,0
21,23,0,-715.717712,1098.525024,1970.000000,-675.996155,1138.067383,2007.000000,0
21,23,1,-715.717712,1098.525024,2007.000000,-675.996155,1138.067383,2044.000000,0
21,23,2,-715.717712,1098.525024,2044.000000,-675.996155,1138.067383,2081.000000,0
21,23,3,-715.717712,1098.525024,2081.000000,-675.996155,1138.067383,2118.000000,2
21,23,4,-715.717712,1098.525024,2118.000000,-675.996155,1138.067383,2155.000000,7
21,23,5,-715.717712,1098.525024,2155.000000,-675.996155,1138.067383,2192.000000,5
21,23,6,-715.717712,1098.525024,2192.000000,-675.996155,1138.067383,2229.000000,2
21,23,7,-715.717712,1098.525024,2229.000000,-675.996155,1138.067383,2266.000000,0
21,23,8,-715.717712,1098.525024,2266.000000,-675.996155,1138.067383,2303.000000,1
21,23,9,-715.717712,1098.525024,2303.000000,-675.996155,1138.067383,2340.000000,0
21,23,10,-715.717712,1098.525024,2340.000000,-675.996155,1138.067383,2377.000000,0
21,23,11,-715.717712,1098.525024,2377.000000,-675.996155,1138.067383,2414.000000,0
21,23,12,-715.717712,1098.525024,2414.000000,-675.996155,1138.067383,2451.000000,0
21,24,0,-715.717712,1138.067383,1970.000000,-675.996155,1177.609741,2007.000000,0
21,24,1,-715.717712,1138.067383,2007.000000,-675.996155,1177.609741,2044.000000,0
21,24,2,-715.717712,1138.067383,2044.000000,-675.996155,1177.609741,2081.000000,0
21,24,3,-715.717712,1138.067383,2081.000000,-675.996155,1177.609741,2118.000000,0
21,24,4,-715.717712,1138.067383,2118.000000,-675.996155,1177.609741,2155.000000,3
21,24,5,-715.717712,1138.067383,2155.000000,-675.996155,1177.609741,2192.000000,3
21,24,6,-715.717712,1138.067383,2192.000000,-675.996155,1177.609741,2229.000000,0
21,24,7,-715.717712,1138.067383,2229.000000,-675.996155,1177.609741,2266.000000,0
21,24,8,-715.717712,1138.067383,2266.000000,-675.996155,1177.609741,2303.000000,0
21,24,9,-715.717712,1138.067383,2303.000000,-675.996155,1177.609741,2340.000000,0
21,24,10,-715.717712,1138.067383,2340.000000,-675.996155,1177.609741,2377.000000,0
21,24,11,-715.717712,1138.067383,2377.000000,-675.996155,1177.609741,2414.000000,0
21,24,12,-715.717712,1138.067383,2414.000000,-675.996155,1177.609741,2451.000000,0
21,25,0,-715.717712,1177.609741,1970.000000,-675.996155,1217.152100,2007.000000,0
21,25,1,-715.717712,1177.609741,2007.000000,-675.996155,1217.152100,2044.000000,0
21,25,2,-715.717712,1177.609741,2044.000000,-675.996155,1217.152100,2081.000000,2
21,25,3,-715.717712,1177.609741,2081.000000,-675.996155,1217.152100,2118.000000,0
21,25,4,-715.717712,1177.609741,2118.000000,-675.996155,1217.152100,2155.000000,3
21,25,5,-715.717712,1177.609741,2155.000000,-675.996155,1217.152100,2192.000000,5
21,25,6,-715.717712,1177.609741,2192.000000,-675.996155,1217.152100,2229.000000,0
21,25,7,-715.717712,1177.609741,2229.000000,-675.996155,1217.152100,2266.000000,0
21,25,8,-715.717712,1177.609741,2266.000000,-675.996155,1217.152100,2303.000000,0
21,25,9,-715.717712,1177.609741,2303.000000,-675.996155,1217.152100,2340.000000,0
21,25,10,-715.717712,1177.609741,2340.000000,-675.996155,1217.152100,2377.000000,0
21,25,11,-715.717712,1177.609741,2377.000000,-675.996155,1217.152100,2414.000000,0
21,25,12,-715.717712,1177.609741,2414.000000,-675.996155,1217.152100,2451.000000,0
21,26,0,-715.717712,1217.152100,1970.000000,-675.996155,1256.694580,2007.000000,0
21,26,1,-715.717712,1217.152100,2007.000000,-675.996155,1256.694580,2044.000000,0
21,26,2,-715.717712,1217.152100,2044.000000,-675.996155,1256.694580,2081.000000,0
21,26,3,-715.717712,1217.152100,2081.000000,-675.996155,1256.694580,2118.000000,1
21,26,4,-715.717712,1217.152100,2118.000000,-675.996155,1256.694580,2155.000000,2
21,26,5,-715.717712,1217.152100,2155.000000,-675.996155,1256.694580,2192.000000,1
21,26,6,-715.717712,1217.152100,2192.000000,-675.996155,1256.694580,2229.000000,0
21,26,7,-715.717712,1217.152100,2229.000000,-675.996155,1256.694580,2266.000000,0
21,26,8,-715.717712,1217.152100,2266.000000,-675.996155,1256.694580,2303.000000,0
21,26,9,-715.717712,1217.152100,2303.000000,-675.996155,1256.694580,2340.000000,0
21,26,10,-715.717712,1217.152100,2340.000000,-675.996155,1256.694580,2377.000000,0
21,26,11,-715.717712,1217.152100,2377.000000,-675.996155,1256.694580,2414.000000,0
21,26,12,-715.717712,1217.152100,2414.000000,-675.996155,1256.694580,2451.000000,0
21,27,0,-715.717712,1256.694580,1970.000000,-675.996155,1296.236938,2007.000000,0
21,27,1,-715.717712,1256.694580,2007.000000,-675.996155,1296.236938,2044.000000,0
21,27,2,-715.717712,1256.694580,2044.000000,-675.996155,1296.236938,2081.000000,0
21,27,3,-715.717712,1256.694580,2081.000000,-675.996155,1296.236938,2118.000000,1
21,27,4,-715.717712,1256.694580,2118.000000,-675.996155,1296.236938,2155.000000,1
21,27,5,-715.717712,1256.694580,2155.000000,-675.996155,1296.236938,2192.000000,2
21,27,6,-715.717712,1256.694580,2192.000000,-675.996155,1296.236938,2229.000000,2
21,27,7,-715.717712,1256.694580,2229.000000,-675.996155,1296.236938,2266.000000,0
21,27,8,-715.717712,1256.694580,2266.000000,-675.996155,1296.236938,2303.000000,0
21,27,9,-715.717712,1256.694580,2303.000000,-675.996155,1296.236938,2340.000000,0
21,27,10,-715.717712,1256.694580,2340.000000,-675.996155,1296.236938,2377.000000,0
21,27,11,-715.717712,1256.694580,2377.000000,-675.996155,1296.236938,2414.000000,0
21,27,12,-715.717712,1256.694580,2414.000000,-675.996155,1296.236938,2451.000000,0
21,28,0,-715.717712,1296.236938,1970.000000,-675.996155,1335.779297,2007.000000,0
21,28,1,-715.717712,1296.236938,2007.000000,-675.996155,1335.779297,2044.000000,0
21,28,2,-715.717712,1296.236938,2044.000000,-675.996155,1335.779297,2081.000000,2
21,28,3,-715.717712,1296.236938,2081.000000,-675.996155,1335.779297,2118.000000,1
21,28,4,-715.717712,1296.236938,2118.000000,-675.996155,1335.779297,2155.000000,2
21,28,5,-715.717712,1296.236938,2155.000000,-675.996155,1335.779297,2192.000000,0
21,28,6,-715.717712,1296.236938,2192.000000,-675.996155,1335.779297,2229.000000,0
21,28,7,-715.717712,1296.236938,2229.000000,-675.996155,1335.779297,2266.000000,0
21,28,8,-715.717712,1296.236938,2266.000000,-675.996155,1335.779297,2303.000000,0
21,28,9,-715.717712,1296.236938,2303.000000,-675.996155,1335.779297,2340.000000,0
21,28,10,-715.717712,1296.236938,2340.000000,-675.996155,1335.779297,2377.000000,0
21,28,11,-715.717712,1296.236938,2377.000000,-675.996155,1335.779297,2414.000000,0
21,28,12,-715.717712,1296.236938,2414.000000,-675.996155,1335.779297,2451.000000,0
21,29,0,-715.717712,1335.779297,1970.000000,-675.996155,1375.321777,2007.000000,0
21,29,1,-715.717712,1335.779297,2007.000000,-675.996155,1375.321777,2044.000000,0
21,29,2,-715.717712,1335.779297,2044.000000,-675.996155,1375.321777,2081.000000,0
21,29,3,-715.717712,1335.779297,2081.000000,-675.996155,1375.321777,2118.000000,0
21,29,4,-715.717712,1335.779297,2118.000000,-675.996155,1375.321777,2155.000000,4
21,29,5,-715.717712,1335.779297,2155.000000,-675.996155,1375.321777,2192.000000,2
21,29,6,-715.717712,1335.779297,2192.000000,-675.996155,1375.321777,2229.000000,0
21,29,7,-715.717712,1335.779297,2229.000000,-675.996155,1375.321777,2266.000000,0
21,29,8,-715.717712,1335.779297,2266.000000,-675.996155,1375.321777,2303.000000,0
21,29,9,-715.717712,1335.779297,2303.000000,-675.996155,1375.321777,2340.000000,0
21,29,10,-715.717712,1335.779297,2340.000000,-675.996155,1375.321777,2377.000000,0
21,29,11,-715.717712,1335.779297,2377.000000,-675.996155,1375.321777,2414.000000,0
21,29,12,-715.717712,1335.779297,2414.000000,-675.996155,1375.321777,2451.000000,0
21,30,0,-715.717712,1375.321777,1970.000000,-675.996155,1414.864136,2007.000000,0
21,30,1,-715.717712,1375.321777,2007.000000,-675.996155,1414.864136,2044.000000,0
21,30,2,-715.717712,1375.321777,2044.000000,-675.996155,1414.864136,2081.000000,0
21,30,3,-715.717712,1375.321777,2081.000000,-675.996155,1414.864136,2118.000000,0
21,30,4,-715.717712,1375.321777,2118.000000,-675.996155,1414.864136,2155.000000,0
21,30,5,-715.717712,1375.321777,2155.000000,-675.996155,1414.864136,2192.000000,2
21,30,6,-715.717712,1375.321777,2192.000000,-675.996155,1414.864136,2229.000000,0
21,30,7,-715.717712,1375.321777,2229.000000,-675.996155,1414.864136,2266.000000,0
21,30,8,-715.717712,1375.321777,2266.000000,-675.996155,1414.864136,2303.000000,0
21,30,9,-715.717712,1375.321777,2303.000000,-675.996155,1414.864136,2340.000000,0
21,30,10,-715.717712,1375.321777,2340.000000,-675.996155,1414.864136,2377.000000,0
21,30,11,-715.717712,1375.321777,2377.000000,-675.996155,1414.864136,2414.000000,0
21,30,12,-715.717712,1375.321777,2414.000000,-675.996155,1414.864136,2451.000000,0
21,31,0,-715.717712,1414.864136,1970.000000,-675.996155,1454.406494,2007.000000,0
21,31,1,-715.717712,1414.864136,2007.000000,-675.996155,1454.406494,2044.000000,0
21,31,2,-715.717712,1414.864136,2044.000000,-675.996155,1454.406494,2081.000000,0
21,31,3,-715.717712,1414.864136,2081.000000,-675.996155,1454.406494,2118.000000,0
21,31,4,-715.717712,1414.864136,2118.000000,-675.996155,1454.406494,2155.000000,1
21,31,5,-715.717712,1414.864136,2155.000000,-675.996155,1454.406494,2192.000000,1
21,31,6,-715.717712,1414.864136,2192.000000,-675.996155,1454.406494,2229.000000,0
21,31,7,-715.717712,1414.864136,2229.000000,-675.996155,1454.406494,2266.000000,0
21,31,8,-715.717712,1414.864136,2266.000000,-675.996155,1454.406494,2303.000000,1
21,31,9,-715.717712,1414.864136,2303.000000,-675.996155,1454.406494,2340.000000,0
21,31,10,-715.717712,1414.864136,2340.000000,-675.996155,1454.406494,2377.000000,0
21,31,11,-715.717712,1414.864136,2377.000000,-675.996155,1454.406494,2414.000000,0
21,31,12,-715.717712,1414.864136,2414.000000,-675.996155,1454.406494,2451.000000,0
21,32,0,-715.717712,1454.406494,1970.000000,-675.996155,1493.948853,2007.000000,0
21,32,1,-715.717712,1454.406494,2007.000000,-675.996155,1493.948853,2044.000000,0
21,32,2,-715.717712,1454.406494,2044.000000,-675.996155,1493.948853,2081.000000,3
21,32,3,-715.717712,1454.406494,2081.000000,-675.996155,1493.948853,2118.000000,1
21,32,4,-715.717712,1454.406494,2118.000000,-675.996155,1493.948853,2155.000000,1
21,32,5,-715.717712,1454.406494,2155.000000,-675.996155,1493.948853,2192.000000,2
21,32,6,-715.717712,1454.406494,2192.000000,-675.996155,1493.948853,2229.000000,0
21,32,7,-715.717712,1454.406494,2229.000000,-675.996155,1493.948853,2266.000000,0
21,32,8,-715.717712,1454.406494,2266.000000,-675.996155,1493.948853,2303.000000,0
21,32,9,-715.717712,1454.406494,2303.000000,-675.996155,1493.948853,2340.000000,0
21,32,10,-715.717712,1454.406494,2340.000000,-675.996155,1493.948853,2377.000000,0
21,32,11,-715.717712,1454.406494,2377.000000,-675.996155,1493.948853,2414.000000,0
21,32,12,-715.717712,1454.406494,2414.000000,-675.996155,1493.948853,2451.000000,0
21,33,0,-715.717712,1493.948853,1970.000000,-675.996155,1533.491211,2007.000000,0
21,33,1,-715.717712,1493.948853,2007.000000,-675.996155,1533.491211,2044.000000,0
21,33,2,-715.717712,1493.948853,2044.000000,-675.996155,1533.491211,2081.000000,1
21,33,3,-715.717712,1493.948853,2081.000000,-675.996155,1533.491211,2118.000000,0
21,33,4,-715.717712,1493.948853,2118.000000,-675.996155,1533.491211,2155.000000,1
21,33,5,-715.717712,1493.948853,2155.000000,-675.996155,1533.491211,2192.000000,2
21,33,6,-715.717712,1493.948853,2192.000000,-675.996155,1533.491211,2229.000000,2
21,33,7,-715.717712,1493.948853,2229.000000,-675.996155,1533.491211,2266.000000,0
21,33,8,-715.717712,1493.948853,2266.000000,-675.996155,1533.491211,2303.000000,0
21,33,9,-715.717712,1493.948853,2303.000000,-675.996155,1533.491211,2340.000000,0
21,33,10,-715.717712,1493.948853,2340.000000,-675.996155,1533.491211,2377.000000,0
21,33,11,-715.717712,1493.948853,2377.000000,-675.996155,1533.491211,2414.000000,1
21,33,12,-715.717712,1493.948853,2414.000000,-675.996155,1533.491211,2451.000000,0
21,34,0,-715.717712,1533.491211,1970.000000,-675.996155,1573.033691,2007.000000,0
21,34,1,-715.717712,1533.491211,2007.000000,-675.996155,1573.033691,2044.000000,0
21,34,2,-715.717712,1533.491211,2044.000000,-675.996155,1573.033691,2081.000000,0
21,34,3,-715.717712,1533.491211,2081.000000,-675.996155,1573.033691,2118.000000,1
21,34,4,-715.717712,1533.491211,2118.000000,-675.996155,1573.033691,2155.000000,0
21,34,5,-715.717712,1533.491211,2155.000000,-675.996155,1573.033691,2192.000000,2
21,34,6,-715.717712,1533.491211,2192.000000,-675.996155,1573.033691,2229.000000,0
21,34,7,-715.717712,1533.491211,2229.000000,-675.996155,1573.033691,2266.000000,0
21,34,8,-715.717712,1533.491211,2266.000000,-675.996155,1573.033691,2303.000000,0
21,34,9,-715.717712,1533.491211,2303.000000,-675.996155,1573.033691,2340.000000,0
21,34,10,-715.717712,1533.491211,2340.000000,-675.996155,1573.033691,2377.000000,0
21,34,11,-715.717712,1533.491211,2377.000000,-675.996155,1573.033691,2414.000000,0
21,34,12,-715.717712,1533.491211,2414.000000,-675.996155,1573.033691,2451.000000,0
21,35,0,-715.717712,1573.033691,1970.000000,-675.996155,1612.576050,2007.000000,0
21,35,1,-715.717712,1573.033691,2007.000000,-675.996155,1612.576050,2044.000000,1
21,35,2,-715.717712,1573.033691,2044.000000,-675.996155,1612.576050,2081.000000,0
21,35,3,-715.717712,1573.033691,2081.000000,-675.996155,1612.576050,2118.000000,0
21,35,4,-715.717712,1573.033691,2118.000000,-675.996155,1612.576050,2155.000000,1
21,35,5,-715.717712,1573.033691,2155.000000,-675.996155,1612.576050,2192.000000,0
21,35,6,-715.717712,1573.033691,2192.000000,-675.996155,1612.576050,2229.000000,1
21,35,7,-715.717712,1573.033691,2229.000000,-675.996155,1612.576050,2266.000000,1
21,35,8,-715.717712,1573.033691,2266.000000,-675.996155,1612.576050,2303.000000,0
21,35,9,-715.717712,1573.033691,2303.000000,-675.996155,1612.576050,2340.000000,0
21,35,10,-715.717712,1573.033691,2340.000000,-675.996155,1612.576050,2377.000000,0
21,35,11,-715.717712,1573.033691,2377.000000,-675.996155,1612.576050,2414.000000,0
21,35,12,-715.717712,1573.033691,2414.000000,-675.996155,1612.576050,2451.000000,0
21,36,0,-715.717712,1612.576050,1970.000000,-675.996155,1652.118408,2007.000000,0
21,36,1,-715.717712,1612.576050,2007.000000,-675.996155,1652.118408,2044.000000,0
21,36,2,-715.717712,1612.576050,2044.000000,-675.996155,1652.118408,2081.000000,0
21,36,3,-715.717712,1612.576050,2081.000000,-675.996155,1652.118408,2118.000000,0
21,36,4,-715.717712,1612.576050,2118.000000,-675.996155,1652.118408,2155.000000,1
21,36,5,-715.717712,1612.576050,2155.000000,-675.996155,1652.118408,2192.000000,2
21,36,6,-715.717712,1612.576050,2192.000000,-675.996155,1652.118408,2229.000000,1
21,36,7,-715.717712,1612.576050,2229.000000,-675.996155,1652.118408,2266.000000,0
21,36,8,-715.717712,1612.576050,2266.000000,-675.996155,1652.118408,2303.000000,0
21,36,9,-715.717712,1612.576050,2303.000000,-675.996155,1652.118408,2340.000000,0
21,36,10,-715.717712,1612.576050,2340.000000,-675.996155,1652.118408,2377.000000,0
21,36,11,-715.717712,1612.576050,2377.000000,-675.996155,1652.118408,2414.000000,0
21,36,12,-715.717712,1612.576050,2414.000000,-675.996155,1652.118408,2451.000000,0
21,37,0,-715.717712,1652.118408,1970.000000,-675.996155,1691.660889,2007.000000,0
21,37,1,-715.717712,1652.118408,2007.000000,-675.996155,1691.660889,2044.000000,1
21,37,2,-715.717712,1652.118408,2044.000000,-675.996155,1691.660889,2081.000000,0
21,37,3,-715.717712,1652.118408,2081.000000,-675.996155,1691.660889,2118.000000,0
21,37,4,-715.717712,1652.118408,2118.000000,-675.996155,1691.660889,2155.000000,0
21,37,5,-715.717712,1652.118408,2155.000000,-675.996155,1691.660889,2192.000000,0
21,37,6,-715.717712,1652.118408,2192.000000,-675.996155,1691.660889,2229.000000,1
21,37,7,-715.717712,1652.118408,2229.000000,-675.996155,1691.660889,2266.000000,0
21,37,8,-715.717712,1652.118408,2266.000000,-675.996155,1691.660889,2303.000000,0
21,37,9,-715.717712,1652.118408,2303.000000,-675.996155,1691.660889,2340.000000,0
21,37,10,-715.717712,1652.118408,2340.000000,-675.996155,1691.660889,2377.000000,0
21,37,11,-715.717712,1652.118408,2377.000000,-675.996155,1691.660889,2414.000000,0
21,37,12,-715.717712,1652.118408,2414.000000,-675.996155,1691.660889,2451.000000,0
21,38,0,-715.717712,1691.660889,1970.000000,-675.996155,1731.203247,2007.000000,0
21,38,1,-715.717712,1691.660889,2007.000000,-675.996155,1731.203247,2044.000000,1
21,38,2,-715.717712,1691.660889,2044.000000,-675.996155,1731.203247,2081.000000,0
21,38,3,-715.717712,1691.660889,2081.000000,-675.996155,1731.203247,2118.000000,0
21,38,4,-715.717712,1691.660889,2118.000000,-675.996155,1731.203247,2155.000000,1
21,38,5,-715.717712,1691.660889,2155.000000,-675.996155,1731.203247,2192.000000,2
21,38,6,-715.717712,1691.660889,2192.000000,-675.996155,1731.203247,2229.000000,1
21,38,7,-715.717712,1691.660889,2229.000000,-675.996155,1731.203247,2266.000000,0
21,38,8,-715.717712,1691.660889,2266.000000,-675.996155,1731.203247,2303.000000,0
21,38,9,-715.717712,1691.660889,2303.000000,-675.996155,1731.203247,2340.000000,1
21,38,10,-715.717712,1691.660889,2340.000000,-675.996155,1731.203247,2377.000000,0
21,38,11,-715.717712,1691.660889,2377.000000,-675.996155,1731.203247,2414.000000,0
21,38,12,-715.717712,1691.660889,2414.000000,-675.996155,1731.203247,2451.000000,0
21,39,0,-715.717712,1731.203247,1970.000000,-675.996155,1770.745605,2007.000000,0
21,39,1,-715.717712,1731.203247,2007.000000,-675.996155,1770.745605,2044.000000,0
21,39,2,-715.717712,1731.203247,2044.000000,-675.996155,1770.745605,2081.000000,0
21,39,3,-715.717712,1731.203247,2081.000000,-675.996155,1770.745605,2118.000000,0
21,39,4,-715.717712,1731.203247,2118.000000,-675.996155,1770.745605,2155.000000,0
21,39,5,-715.717712,1731.203247,2155.000000,-675.996155,1770.745605,2192.000000,0
21,39,6,-715.717712,1731.203247,2192.000000,-675.996155,1770.745605,2229.000000,2
21,39,7,-715.717712,1731.203247,2229.000000,-675.996155,1770.745605,2266.000000,0
21,39,8,-715.717712,1731.203247,2266.000000,-675.996155,1770.745605,2303.000000,0
21,39,9,-715.717712,1731.203247,2303.000000,-675.996155,1770.745605,2340.000000,0
21,39,10,-715.717712,1731.203247,2340.000000,-675.996155,1770.745605,2377.000000,0
21,39,11,-715.717712,1731.203247,2377.000000,-675.996155,1770.745605,2414.000000,0
21,39,12,-715.717712,1731.203247,2414.000000,-675.996155,1770.745605,2451.000000,0
21,40,0,-715.717712,1770.745605,1970.000000,-675.996155,1810.287964,2007.000000,0
21,40,1,-715.717712,1770.745605,2007.000000,-675.996155,1810.287964,2044.000000,0
21,40,2,-715.717712,1770.745605,2044.000000,-675.996155,1810.287964,2081.000000,0
21,40,3,-715.717712,1770.745605,2081.000000,-675.996155,1810.287964,2118.000000,0
21,40,4,-715.717712,1770.745605,2118.000000,-675.996155,1810.287964,2155.000000,0
21,40,5,-715.717712,1770.745605,2155.000000,-675.996155,1810.287964,2192.000000,0
21,40,6,-715.717712,1770.745605,2192.000000,-675.996155,1810.287964,2229.000000,0
21,40,7,-715.717712,1770.745605,2229.000000,-675.996155,1810.287964,2266.000000,0
21,40,8,-715.717712,1770.745605,2266.000000,-675.996155,1810.287964,2303.000000,0
21,40,9,-715.717712,1770.745605,2303.000000,-675.996155,1810.287964,2340.000000,0
21,40,10,-715.717712,1770.745605,2340.000000,-675.996155,1810.287964,2377.000000,0
21,40,11,-715.717712,1770.745605,2377.000000,-675.996155,1810.287964,2414.000000,0
21,40,12,-715.717712,1770.745605,2414.000000,-675.996155,1810.287964,2451.000000,0
21,41,0,-715.717712,1810.287964,1970.000000,-675.996155,1849.830322,2007.000000,0
21,41,1,-715.717712,1810.287964,2007.000000,-675.996155,1849.830322,2044.000000,0
21,41,2,-715.717712,1810.287964,2044.000000,-675.996155,1849.830322,2081.000000,0
21,41,3,-715.717712,1810.287964,2081.000000,-675.996155,1849.830322,2118.000000,0
21,41,4,-715.717712,1810.287964,2118.000000,-675.996155,1849.830322,2155.000000,0
21,41,5,-715.717712,1810.287964,2155.000000,-675.996155,1849.830322,2192.000000,0
21,41,6,-715.717712,1810.287964,2192.000000,-675.996155,1849.830322,2229.000000,0
21,41,7,-715.717712,1810.287964,2229.000000,-675.996155,1849.830322,2266.000000,0
21,41,8,-715.717712,1810.287964,2266.000000,-675.996155,1849.830322,2303.000000,0
21,41,9,-715.717712,1810.287964,2303.000000,-675.996155,1849.830322,2340.000000,0
21,41,10,-715.717712,1810.287964,2340.000000,-675.996155,1849.830322,2377.000000,0
21,41,11,-715.717712,1810.287964,2377.000000,-675.996155,1849.830322,2414.000000,0
21,41,12,-715.717712,1810.287964,2414.000000,-675.996155,1849.830322,2451.000000,0
21,42,0,-715.717712,1849.830322,1970.000000,-675.996155,1889.372803,2007.000000,0
21,42,1,-715.717712,1849.830322,2007.000000,-675.996155,1889.372803,2044.000000,0
21,42,2,-715.717712,1849.830322,2044.000000,-675.996155,1889.372803,2081.000000,0
21,42,3,-715.717712,1849.830322,2081.000000,-675.996155,1889.372803,2118.000000,0
21,42,4,-715.717712,1849.830322,2118.000000,-675.996155,1889.372803,2155.000000,0
21,42,5,-715.717712,1849.830322,2155.000000,-675.996155,1889.372803,2192.000000,0
21,42,6,-715.717712,1849.830322,2192.000000,-675.996155,1889.372803,2229.000000,0
21,42,7,-715.717712,1849.830322,2229.000000,-675.996155,1889.372803,2266.000000,0
21,42,8,-715.717712,1849.830322,2266.000000,-675.996155,1889.372803,2303.000000,0
21,42,9,-715.717712,1849.830322,2303.000000,-675.996155,1889.372803,2340.000000,0
21,42,10,-715.717712,1849.830322,2340.000000,-675.996155,1889.372803,2377.000000,0
21,42,11,-715.717712,1849.830322,2377.000000,-675.996155,1889.372803,2414.000000,0
21,42,12,-715.717712,1849.830322,2414.000000,-675.996155,1889.372803,2451.000000,0
21,43,0,-715.717712,1889.372803,1970.000000,-675.996155,1928.915161,2007.000000,0
21,43,1,-715.717712,1889.372803,2007.000000,-675.996155,1928.915161,2044.000000,0
21,43,2,-715.717712,1889.372803,2044.000000,-675.996155,1928.915161,2081.000000,0
21,43,3,-715.717712,1889.372803,2081.000000,-675.996155,1928.915161,2118.000000,0
21,43,4,-715.717712,1889.372803,2118.000000,-675.996155,1928.915161,2155.000000,0
21,43,5,-715.717712,1889.372803,2155.000000,-675.996155,1928.915161,2192.000000,0
21,43,6,-715.717712,1889.372803,2192.000000,-675.996155,1928.915161,2229.000000,0
21,43,7,-715.717712,1889.372803,2229.000000,-675.996155,1928.915161,2266.000000,0
21,43,8,-715.717712,1889.372803,2266.000000,-675.996155,1928.915161,2303.000000,0
21,43,9,-715.717712,1889.372803,2303.000000,-675.996155,1928.915161,2340.000000,0
21,43,10,-715.717712,1889.372803,2340.000000,-675.996155,1928.915161,2377.000000,0
21,43,11,-715.717712,1889.372803,2377.000000,-675.996155,1928.915161,2414.000000,0
21,43,12,-715.717712,1889.372803,2414.000000,-675.996155,1928.915161,2451.000000,0
21,44,0,-715.717712,1928.915161,1970.000000,-675.996155,1968.457520,2007.000000,0
21,44,1,-715.717712,1928.915161,2007.000000,-675.996155,1968.457520,2044.000000,0
21,44,2,-715.717712,1928.915161,2044.000000,-675.996155,1968.457520,2081.000000,0
21,44,3,-715.717712,1928.915161,2081.000000,-675.996155,1968.457520,2118.000000,0
21,44,4,-715.717712,1928.915161,2118.000000,-675.996155,1968.457520,2155.000000,0
21,44,5,-715.717712,1928.915161,2155.000000,-675.996155,1968.457520,2192.000000,0
21,44,6,-715.717712,1928.915161,2192.000000,-675.996155,1968.457520,2229.000000,0
21,44,7,-715.717712,1928.915161,2229.000000,-675.996155,1968.457520,2266.000000,0
21,44,8,-715.717712,1928.915161,2266.000000,-675.996155,1968.457520,2303.000000,0
21,44,9,-715.717712,1928.915161,2303.000000,-675.996155,1968.457520,2340.000000,0
21,44,10,-715.717712,1928.915161,2340.000000,-675.996155,1968.457520,2377.000000,0
21,44,11,-715.717712,1928.915161,2377.000000,-675.996155,1968.457520,2414.000000,0
21,44,12,-715.717712,1928.915161,2414.000000,-675.996155,1968.457520,2451.000000,0
21,45,0,-715.717712,1968.457520,1970.000000,-675.996155,2008.000000,2007.000000,0
21,45,1,-715.717712,1968.457520,2007.000000,-675.996155,2008.000000,2044.000000,0
21,45,2,-715.717712,1968.457520,2044.000000,-675.996155,2008.000000,2081.000000,0
21,45,3,-715.717712,1968.457520,2081.000000,-675.996155,2008.000000,2118.000000,0
21,45,4,-715.717712,1968.457520,2118.000000,-675.996155,2008.000000,2155.000000,0
21,45,5,-715.717712,1968.457520,2155.000000,-675.996155,2008.000000,2192.000000,0
21,45,6,-715.717712,1968.457520,2192.000000,-675.996155,2008.000000,2229.000000,0
21,45,7,-715.717712,1968.457520,2229.000000,-675.996155,2008.000000,2266.000000,0
21,45,8,-715.717712,1968.457520,2266.000000,-675.996155,2008.000000,2303.000000,0
21,45,9,-715.717712,1968.457520,2303.000000,-675.996155,2008.000000,2340.000000,0
21,45,10,-715.717712,1968.457520,2340.000000,-675.996155,2008.000000,2377.000000,0
21,45,11,-715.717712,1968.457520,2377.000000,-675.996155,2008.000000,2414.000000,0
21,45,12,-715.717712,1968.457520,2414.000000,-675.996155,2008.000000,2451.000000,0
22,0,0,-675.996155,189.050003,1970.000000,-636.274597,228.592392,2007.000000,0
22,0,1,-675.996155,189.050003,2007.000000,-636.274597,228.592392,2044.000000,0
